Region,Sub-region,Country,Year,Measure Names,Measure Values
Europe,Southern Europe,Slovenia,2007,Rate,18.040601791
Europe,Southern Europe,Serbia,2007,Rate,4.603794076
Europe,Southern Europe,Portugal,2007,Rate,17.118834028
Europe,Southern Europe,North Macedonia,2007,Rate,7.020404685
Europe,Southern Europe,Montenegro,2007,Rate,4.842192932
Europe,Southern Europe,Malta,2007,Rate,17.163004408
Europe,Southern Europe,Italy,2007,Rate,8.335622778
Europe,Southern Europe,Greece,2007,Rate,4.990841132
Europe,Southern Europe,Croatia,2007,Rate,15.610576406
Europe,Southern Europe,Bosnia and Herzegovina,2007,Rate,4.677379105
Europe,Southern Europe,Andorra,2007,Rate,12.094530853
Europe,Southern Europe,Albania,2007,Rate,3.328946375
Europe,Southern Europe,Spain,2007,Count,10348
Europe,Southern Europe,Slovenia,2007,Count,363
Europe,Southern Europe,Serbia,2007,Count,419
Europe,Southern Europe,Portugal,2007,Count,1810
Europe,Southern Europe,North Macedonia,2007,Count,145
Europe,Southern Europe,Montenegro,2007,Count,30
Europe,Southern Europe,Malta,2007,Count,70
Europe,Southern Europe,Italy,2007,Count,4897
Europe,Southern Europe,Greece,2007,Count,555
Europe,Southern Europe,Croatia,2007,Count,681
Europe,Southern Europe,Bosnia and Herzegovina,2007,Count,176
Europe,Southern Europe,Andorra,2007,Count,10
Europe,Southern Europe,Albania,2007,Count,101
Europe,Southern Europe,Spain,2008,Rate,25.088557747
Europe,Southern Europe,Slovenia,2008,Rate,13.642773853
Europe,Southern Europe,Serbia,2008,Rate,4.812306259
Europe,Southern Europe,Portugal,2008,Rate,21.245249077
Europe,Southern Europe,North Macedonia,2008,Rate,7.497669676
Europe,Southern Europe,Montenegro,2008,Rate,5.633240626
Europe,Southern Europe,Malta,2008,Rate,19.536353491
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,Rate,11.104751002
Europe,Southern Europe,Italy,2008,Rate,8.304181859
Europe,Southern Europe,Greece,2008,Rate,6.177362773
Europe,Southern Europe,Croatia,2008,Rate,17.483646128
Europe,Southern Europe,Bosnia and Herzegovina,2008,Rate,4.528188104
Europe,Southern Europe,Andorra,2008,Rate,17.886954448
Europe,Southern Europe,Albania,2008,Rate,2.531069713
Europe,Southern Europe,Spain,2008,Count,11558
Europe,Southern Europe,Slovenia,2008,Count,276
Europe,Southern Europe,Serbia,2008,Count,436
Europe,Southern Europe,Portugal,2008,Count,2251
Europe,Southern Europe,North Macedonia,2008,Count,155
Europe,Southern Europe,Montenegro,2008,Count,35
Europe,Southern Europe,Malta,2008,Count,80
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,Count,194
Europe,Southern Europe,Italy,2008,Count,4893
Europe,Southern Europe,Greece,2008,Count,682
Europe,Southern Europe,Croatia,2008,Count,761
Europe,Southern Europe,Bosnia and Herzegovina,2008,Count,170
Europe,Southern Europe,Andorra,2008,Count,15
Europe,Southern Europe,Albania,2008,Count,76
Europe,Southern Europe,Spain,2009,Rate,22.935124981
Europe,Southern Europe,Slovenia,2009,Rate,16.963261509
Europe,Southern Europe,Serbia,2009,Rate,5.042470904
Europe,Southern Europe,Portugal,2009,Rate,24.103952539
Europe,Southern Europe,North Macedonia,2009,Rate,6.573128471
Europe,Southern Europe,Montenegro,2009,Rate,6.742298128
Europe,Southern Europe,Malta,2009,Rate,19.924239295
Europe,Southern Europe,Kosovo under UNSCR 1244,2009,Rate,7.795711992
Europe,Southern Europe,Italy,2009,Rate,8.396832653
Europe,Southern Europe,Holy See,2009,Rate,0
Europe,Southern Europe,Greece,2009,Rate,8.431218503
Europe,Southern Europe,Croatia,2009,Rate,15.156886444
Europe,Southern Europe,Bosnia and Herzegovina,2009,Rate,2.382262052
Europe,Southern Europe,Andorra,2009,Rate,7.103870425
Europe,Southern Europe,Albania,2009,Rate,2.791751484
Europe,Southern Europe,Spain,2009,Count,10684
Europe,Southern Europe,Slovenia,2009,Count,345
Europe,Southern Europe,Serbia,2009,Count,455
Europe,Southern Europe,Portugal,2009,Count,2556
Europe,Southern Europe,North Macedonia,2009,Count,136
Europe,Southern Europe,Montenegro,2009,Count,42
Europe,Southern Europe,Malta,2009,Count,82
Europe,Southern Europe,Kosovo under UNSCR 1244,2009,Count,170
Europe,Southern Europe,Italy,2009,Count,4963
Europe,Southern Europe,Holy See,2009,Count,0
Europe,Southern Europe,Greece,2009,Count,924
Europe,Southern Europe,Croatia,2009,Count,658
Europe,Southern Europe,Bosnia and Herzegovina,2009,Count,89
Europe,Southern Europe,Andorra,2009,Count,6
Europe,Southern Europe,Albania,2009,Count,83
Europe,Southern Europe,Spain,2010,Rate,21.218379916
Europe,Southern Europe,Slovenia,2010,Rate,18.352341465
Europe,Southern Europe,Serbia,2010,Rate,5.483103699
Europe,Southern Europe,Portugal,2010,Rate,20.196186130
Europe,Southern Europe,North Macedonia,2010,Rate,5.988206131
Europe,Southern Europe,Montenegro,2010,Rate,5.766652410
Europe,Southern Europe,Malta,2010,Rate,21.967039784
Europe,Southern Europe,Kosovo under UNSCR 1244,2010,Rate,6.747861403
Europe,Southern Europe,Italy,2010,Rate,8.112905757
Europe,Southern Europe,Holy See,2010,Rate,0
Europe,Southern Europe,Greece,2010,Rate,4.693395447
Europe,Southern Europe,Croatia,2010,Rate,9.172482644
Europe,Southern Europe,Bosnia and Herzegovina,2010,Rate,3.967099521
Europe,Southern Europe,Andorra,2010,Rate,11.840765387
Europe,Southern Europe,Albania,2010,Rate,2.679756542
Europe,Southern Europe,Spain,2010,Count,9958
Europe,Southern Europe,Slovenia,2010,Count,375
Europe,Southern Europe,Serbia,2010,Count,493
Europe,Southern Europe,Portugal,2010,Count,2140
Europe,Southern Europe,North Macedonia,2010,Count,124
Europe,Southern Europe,Montenegro,2010,Count,36
Europe,Southern Europe,Malta,2010,Count,91
Europe,Southern Europe,Kosovo under UNSCR 1244,2010,Count,149
Europe,Southern Europe,Italy,2010,Count,4813
Europe,Southern Europe,Holy See,2010,Count,0
Europe,Southern Europe,Greece,2010,Count,511
Europe,Southern Europe,Croatia,2010,Count,397
Europe,Southern Europe,Bosnia and Herzegovina,2010,Count,147
Europe,Southern Europe,Andorra,2010,Count,10
Europe,Southern Europe,Albania,2010,Count,79
Europe,Southern Europe,Spain,2011,Rate,21.009152956
Europe,Southern Europe,Slovenia,2011,Rate,15.210030040
Europe,Southern Europe,Serbia,2011,Rate,4.819405604
Europe,Southern Europe,Portugal,2011,Rate,19.783544746
Europe,Southern Europe,North Macedonia,2011,Rate,6.079660929
Europe,Southern Europe,Montenegro,2011,Rate,3.998266352
Europe,Southern Europe,Malta,2011,Rate,16.518241885
Europe,Southern Europe,Kosovo under UNSCR 1244,2011,Rate,8.583308252
Europe,Southern Europe,Italy,2011,Rate,7.748065207
Europe,Southern Europe,Holy See,2011,Rate,0
Europe,Southern Europe,Greece,2011,Rate,4.016965446
Europe,Southern Europe,Croatia,2011,Rate,8.764002116
Europe,Southern Europe,Bosnia and Herzegovina,2011,Rate,4.561379645
Europe,Southern Europe,Andorra,2011,Rate,20.298992215
Europe,Southern Europe,Albania,2011,Rate,1.502423854
Europe,Southern Europe,Spain,2011,Count,9892
Europe,Southern Europe,Slovenia,2011,Count,312
Europe,Southern Europe,Serbia,2011,Count,432
Europe,Southern Europe,Portugal,2011,Count,2091
Europe,Southern Europe,North Macedonia,2011,Count,126
Europe,Southern Europe,Montenegro,2011,Count,25
Europe,Southern Europe,Malta,2011,Count,69
Europe,Southern Europe,Kosovo under UNSCR 1244,2011,Count,154
Europe,Southern Europe,Italy,2011,Count,4617
Europe,Southern Europe,Holy See,2011,Count,0
Europe,Southern Europe,Greece,2011,Count,435
Europe,Southern Europe,Croatia,2011,Count,378
Europe,Southern Europe,Bosnia and Herzegovina,2011,Count,167
Europe,Southern Europe,Andorra,2011,Count,17
Europe,Southern Europe,Albania,2011,Count,44
Europe,Southern Europe,Spain,2012,Rate,19.140276897
Europe,Southern Europe,Slovenia,2012,Rate,12.829073012
Europe,Southern Europe,Serbia,2012,Rate,4.306431818
Europe,Southern Europe,Portugal,2012,Rate,19.275510602
Europe,Southern Europe,North Macedonia,2012,Rate,5.785153849
Europe,Southern Europe,Montenegro,2012,Rate,3.834288444
Europe,Southern Europe,Malta,2012,Rate,19.440078329
Europe,Southern Europe,Kosovo under UNSCR 1244,2012,Rate,9.032796763
Europe,Southern Europe,Italy,2012,Rate,7.830730633
Europe,Southern Europe,Holy See,2012,Rate,0
Europe,Southern Europe,Greece,2012,Rate,4.507880443
Europe,Southern Europe,Croatia,2012,Rate,7.984414795
Europe,Southern Europe,Bosnia and Herzegovina,2012,Rate,3.855785842
Europe,Southern Europe,Andorra,2012,Rate,21.837504701
Europe,Southern Europe,Albania,2012,Rate,1.509904804
Europe,Southern Europe,Spain,2012,Count,9008
Europe,Southern Europe,Slovenia,2012,Count,264
Europe,Southern Europe,Serbia,2012,Count,385
Europe,Southern Europe,Portugal,2012,Count,2029
Europe,Southern Europe,North Macedonia,2012,Count,120
Europe,Southern Europe,Montenegro,2012,Count,24
Europe,Southern Europe,Malta,2012,Count,82
Europe,Southern Europe,Kosovo under UNSCR 1244,2012,Count,164
Europe,Southern Europe,Italy,2012,Count,4689
Europe,Southern Europe,Holy See,2012,Count,0
Europe,Southern Europe,Greece,2012,Count,486
Europe,Southern Europe,Croatia,2012,Count,343
Europe,Southern Europe,Bosnia and Herzegovina,2012,Count,139
Europe,Southern Europe,Andorra,2012,Count,18
Europe,Southern Europe,Albania,2012,Count,44
Europe,Southern Europe,Spain,2013,Rate,19.013201422
Europe,Southern Europe,Slovenia,2013,Rate,18.321765094
Europe,Southern Europe,Serbia,2013,Rate,2.937584624
Europe,Southern Europe,Portugal,2013,Rate,20.395263257
Europe,Southern Europe,North Macedonia,2013,Rate,7.273375352
Europe,Southern Europe,Montenegro,2013,Rate,3.991429602
Europe,Southern Europe,Malta,2013,Rate,22.058271382
Europe,Southern Europe,Kosovo under UNSCR 1244,2013,Rate,11.040128395
Europe,Southern Europe,Italy,2013,Rate,7.459259529
Europe,Southern Europe,Holy See,2013,Rate,0
Europe,Southern Europe,Greece,2013,Rate,4.357339044
Europe,Southern Europe,Croatia,2013,Rate,13.468665360
Europe,Southern Europe,Bosnia and Herzegovina,2013,Rate,3.867218352
Europe,Southern Europe,Andorra,2013,Rate,22.285502043
Europe,Southern Europe,Albania,2013,Rate,2.996086491
Europe,Southern Europe,Spain,2013,Count,8923
Europe,Southern Europe,Slovenia,2013,Count,378
Europe,Southern Europe,Serbia,2013,Count,262
Europe,Southern Europe,Portugal,2013,Count,2136
Europe,Southern Europe,North Macedonia,2013,Count,151
Europe,Southern Europe,Montenegro,2013,Count,25
Europe,Southern Europe,Malta,2013,Count,94
Europe,Southern Europe,Kosovo under UNSCR 1244,2013,Count,201
Europe,Southern Europe,Italy,2013,Count,4488
Europe,Southern Europe,Holy See,2013,Count,0
Europe,Southern Europe,Greece,2013,Count,468
Europe,Southern Europe,Croatia,2013,Count,576
Europe,Southern Europe,Bosnia and Herzegovina,2013,Count,137
Europe,Southern Europe,Andorra,2013,Count,18
Europe,Southern Europe,Albania,2013,Count,87
Europe,Southern Europe,Spain,2014,Rate,20.240314182
Europe,Southern Europe,Slovenia,2014,Rate,14.316890836
Europe,Southern Europe,Serbia,2014,Rate,3.236579098
Europe,Southern Europe,Portugal,2014,Rate,22.374263550
Europe,Southern Europe,North Macedonia,2014,Rate,6.497319254
Europe,Southern Europe,Montenegro,2014,Rate,4.946940078
Europe,Southern Europe,Malta,2014,Rate,17.899067854
Europe,Southern Europe,Kosovo under UNSCR 1244,2014,Rate,11.357693092
Europe,Southern Europe,Italy,2014,Rate,7.869607523
Europe,Southern Europe,Holy See,2014,Rate,0
Europe,Southern Europe,Greece,2014,Rate,4.354546015
Europe,Southern Europe,Croatia,2014,Rate,14.193336745
Europe,Southern Europe,Bosnia and Herzegovina,2014,Rate,3.848245860
Europe,Southern Europe,Andorra,2014,Rate,20.198704758
Europe,Southern Europe,Albania,2014,Rate,3.349092482
Europe,Southern Europe,Spain,2014,Count,9468
Europe,Southern Europe,Slovenia,2014,Count,296
Europe,Southern Europe,Serbia,2014,Count,288
Europe,Southern Europe,Portugal,2014,Count,2331
Europe,Southern Europe,North Macedonia,2014,Count,135
Europe,Southern Europe,Montenegro,2014,Count,31
Europe,Southern Europe,Malta,2014,Count,77
Europe,Southern Europe,Kosovo under UNSCR 1244,2014,Count,205
Europe,Southern Europe,Italy,2014,Count,4754
Europe,Southern Europe,Holy See,2014,Count,0
Europe,Southern Europe,Greece,2014,Count,466
Europe,Southern Europe,Croatia,2014,Count,604
Europe,Southern Europe,Bosnia and Herzegovina,2014,Count,134
Europe,Southern Europe,Andorra,2014,Count,16
Europe,Southern Europe,Albania,2014,Count,97
Europe,Southern Europe,Spain,2015,Rate,16.061049128
Europe,Southern Europe,Slovenia,2015,Rate,12.456552943
Europe,Southern Europe,Serbia,2015,Rate,2.827602856
Europe,Southern Europe,Portugal,2015,Rate,23.581379872
Europe,Southern Europe,North Macedonia,2015,Rate,5.771075849
Europe,Southern Europe,Montenegro,2015,Rate,4.147014867
Europe,Southern Europe,Malta,2015,Rate,23.987508044
Europe,Southern Europe,Kosovo under UNSCR 1244,2015,Rate,13.829275617
Europe,Southern Europe,Italy,2015,Rate,7.446537542
Europe,Southern Europe,Holy See,2015,Rate,0
Europe,Southern Europe,Greece,2015,Rate,5.197124883
Europe,Southern Europe,Croatia,2015,Rate,14.292889417
Europe,Southern Europe,Bosnia and Herzegovina,2015,Rate,4.782230631
Europe,Southern Europe,Andorra,2015,Rate,14.103829831
Europe,Southern Europe,Albania,2015,Rate,5.154774705
Europe,Southern Europe,Spain,2015,Count,7496
Europe,Southern Europe,Slovenia,2015,Count,258
Europe,Southern Europe,Serbia,2015,Count,251
Europe,Southern Europe,Portugal,2015,Count,2445
Europe,Southern Europe,North Macedonia,2015,Count,120
Europe,Southern Europe,Montenegro,2015,Count,26
Europe,Southern Europe,Malta,2015,Count,104
Europe,Southern Europe,Kosovo under UNSCR 1244,2015,Count,245
Europe,Southern Europe,Italy,2015,Count,4511
Europe,Southern Europe,Holy See,2015,Count,0
Europe,Southern Europe,Greece,2015,Count,554
Europe,Southern Europe,Croatia,2015,Count,605
Europe,Southern Europe,Bosnia and Herzegovina,2015,Count,164
Europe,Southern Europe,Andorra,2015,Count,11
Europe,Southern Europe,Albania,2015,Count,149
Europe,Southern Europe,Spain,2016,Rate,18.711617436
Europe,Southern Europe,Slovenia,2016,Rate,17.163202287
Europe,Southern Europe,Serbia,2016,Rate,3.196308817
Europe,Southern Europe,Portugal,2016,Rate,23.950321242
Europe,Southern Europe,North Macedonia,2016,Rate,5.478804237
Europe,Southern Europe,Montenegro,2016,Rate,3.507256034
Europe,Southern Europe,Malta,2016,Rate,20.178904331
Europe,Southern Europe,Kosovo under UNSCR 1244,2016,Rate,13.512520949
Europe,Southern Europe,Italy,2016,Rate,7.439452042
Europe,Southern Europe,Greece,2016,Rate,4.644292419
Europe,Southern Europe,Croatia,2016,Rate,16.062306542
Europe,Southern Europe,Bosnia and Herzegovina,2016,Rate,4.222944290
Europe,Southern Europe,Albania,2016,Rate,4.157389049
Europe,Southern Europe,Spain,2016,Count,8726
Europe,Southern Europe,Slovenia,2016,Count,356
Europe,Southern Europe,Serbia,2016,Count,283
Europe,Southern Europe,Portugal,2016,Count,2473
Europe,Southern Europe,North Macedonia,2016,Count,114
Europe,Southern Europe,Montenegro,2016,Count,22
Europe,Southern Europe,Malta,2016,Count,88
Europe,Southern Europe,Kosovo under UNSCR 1244,2016,Count,241
Europe,Southern Europe,Italy,2016,Count,4513
Europe,Southern Europe,Greece,2016,Count,493
Europe,Southern Europe,Croatia,2016,Count,676
Europe,Southern Europe,Bosnia and Herzegovina,2016,Count,143
Europe,Southern Europe,Albania,2016,Count,120
Europe,Southern Europe,Spain,2017,Rate,20.288363153
Europe,Southern Europe,Slovenia,2017,Rate,20.564487971
Europe,Southern Europe,Serbia,2017,Rate,3.544885212
Europe,Southern Europe,Portugal,2017,Rate,24.668247067
Europe,Southern Europe,North Macedonia,2017,Rate,4.899144859
Europe,Southern Europe,Montenegro,2017,Rate,3.664970688
Europe,Southern Europe,Malta,2017,Rate,17.810862343
Europe,Southern Europe,Kosovo under UNSCR 1244,2017,Rate,24.726231279
Europe,Southern Europe,Italy,2017,Rate,8.430342707
Europe,Southern Europe,Greece,2017,Rate,4.285937300
Europe,Southern Europe,Croatia,2017,Rate,11.379809015
Europe,Southern Europe,Bosnia and Herzegovina,2017,Rate,4.714259202
Europe,Southern Europe,Albania,2017,Rate,3.917939621
Europe,Southern Europe,Spain,2017,Count,9464
Europe,Southern Europe,Slovenia,2017,Count,427
Europe,Southern Europe,Serbia,2017,Count,313
Europe,Southern Europe,Portugal,2017,Count,2538
Europe,Southern Europe,North Macedonia,2017,Count,102
Europe,Southern Europe,Montenegro,2017,Count,23
Europe,Southern Europe,Malta,2017,Count,78
Europe,Southern Europe,Kosovo under UNSCR 1244,2017,Count,441
Europe,Southern Europe,Italy,2017,Count,5115
Europe,Southern Europe,Greece,2017,Count,453
Europe,Southern Europe,Croatia,2017,Count,476
Europe,Southern Europe,Bosnia and Herzegovina,2017,Count,158
Europe,Southern Europe,Albania,2017,Count,113
Europe,Western Europe,Liechtenstein,2003,Rate,49.748331968
Europe,Western Europe,Germany,2003,Rate,66.939192204
Europe,Western Europe,France,2003,Rate,42.823766145
Europe,Western Europe,Belgium,2003,Rate,53.411881912
Europe,Western Europe,Liechtenstein,2003,Count,17
Europe,Western Europe,Germany,2003,Count,54632
Europe,Western Europe,France,2003,Count,25802
Europe,Western Europe,Belgium,2003,Count,5565
Europe,Western Europe,Liechtenstein,2004,Rate,20.322842875
Europe,Western Europe,Germany,2004,Rate,70.187970160
Europe,Western Europe,France,2004,Rate,43.227138696
Europe,Western Europe,Austria,2004,Rate,24.389026885
Europe,Western Europe,Liechtenstein,2004,Count,7
Europe,Western Europe,Germany,2004,Count,57306
Europe,Western Europe,France,2004,Count,26238
Europe,Western Europe,Austria,2004,Count,2004
Europe,Western Europe,Netherlands,2005,Rate,44.509887183
Europe,Western Europe,Liechtenstein,2005,Rate,51.846304511
Europe,Western Europe,Germany,2005,Rate,67.648463765
Europe,Western Europe,France,2005,Rate,39.050964060
Europe,Western Europe,Belgium,2005,Rate,57.334436976
Europe,Western Europe,Austria,2005,Rate,20.281921127
Europe,Western Europe,Netherlands,2005,Count,7285
Europe,Western Europe,Liechtenstein,2005,Count,18
Europe,Western Europe,Germany,2005,Count,55203
Europe,Western Europe,France,2005,Count,23868
Europe,Western Europe,Belgium,2005,Count,6047
Europe,Western Europe,Austria,2005,Count,1674
Europe,Western Europe,Netherlands,2006,Rate,43.430419177
Europe,Western Europe,Luxembourg,2006,Rate,44.028169438
Europe,Western Europe,Liechtenstein,2006,Rate,34.310221587
Europe,Western Europe,Germany,2006,Rate,64.108952939
Europe,Western Europe,France,2006,Rate,37.171844344
Europe,Western Europe,Belgium,2006,Rate,61.132936829
Europe,Western Europe,Austria,2006,Rate,20.976796983
Europe,Western Europe,Netherlands,2006,Count,7140
Europe,Western Europe,Luxembourg,2006,Count,205
Europe,Western Europe,Liechtenstein,2006,Count,12
Europe,Western Europe,Germany,2006,Count,52231
Europe,Western Europe,France,2006,Count,22864
Europe,Western Europe,Belgium,2006,Count,6492
Europe,Western Europe,Austria,2006,Count,1738
Europe,Western Europe,Netherlands,2007,Rate,39.499232128
Europe,Western Europe,Luxembourg,2007,Rate,124.653360482
Europe,Western Europe,Liechtenstein,2007,Rate,51.111679019
Europe,Western Europe,Germany,2007,Rate,69.245196477
Europe,Western Europe,France,2007,Rate,37.574413000
Europe,Western Europe,Belgium,2007,Rate,61.312932458
Europe,Western Europe,Austria,2007,Rate,21.566730990
Europe,Western Europe,Netherlands,2007,Count,6520
Europe,Western Europe,Luxembourg,2007,Count,592
Europe,Western Europe,Liechtenstein,2007,Count,18
Europe,Western Europe,Germany,2007,Count,56281
Europe,Western Europe,France,2007,Count,23247
Europe,Western Europe,Belgium,2007,Count,6559
Europe,Western Europe,Austria,2007,Count,1793
Europe,Western Europe,Netherlands,2008,Rate,63.344620083
Europe,Western Europe,Luxembourg,2008,Rate,72.723077525
Europe,Western Europe,Liechtenstein,2008,Rate,31.012997265
Europe,Western Europe,Germany,2008,Rate,70.046844691
Europe,Western Europe,France,2008,Rate,38.629328358
Europe,Western Europe,Belgium,2008,Rate,61.101648056
Europe,Western Europe,Austria,2008,Rate,35.173424524
Europe,Western Europe,Netherlands,2008,Count,10495
Europe,Western Europe,Luxembourg,2008,Count,353
Europe,Western Europe,Liechtenstein,2008,Count,11
Europe,Western Europe,Germany,2008,Count,56784
Europe,Western Europe,France,2008,Count,24031
Europe,Western Europe,Belgium,2008,Count,6586
Europe,Western Europe,Austria,2008,Count,2934
Europe,Western Europe,Switzerland,2009,Rate,86.182064538
Europe,Western Europe,Netherlands,2009,Rate,61.618945315
Europe,Western Europe,Luxembourg,2009,Rate,41.890215412
Europe,Western Europe,Liechtenstein,2009,Rate,8.397950900
Europe,Western Europe,Germany,2009,Rate,60.672465104
Europe,Western Europe,France,2009,Rate,37.179292031
Europe,Western Europe,Belgium,2009,Rate,62.348468176
Europe,Western Europe,Austria,2009,Rate,30.671263534
Europe,Western Europe,Switzerland,2009,Count,6648
Europe,Western Europe,Netherlands,2009,Count,10245
Europe,Western Europe,Luxembourg,2009,Count,208
Europe,Western Europe,Liechtenstein,2009,Count,3
Europe,Western Europe,Germany,2009,Count,49084
Europe,Western Europe,France,2009,Count,23253
Europe,Western Europe,Belgium,2009,Count,6771
Europe,Western Europe,Austria,2009,Count,2568
Europe,Western Europe,Switzerland,2010,Rate,31.913228802
Europe,Western Europe,Netherlands,2010,Rate,57.603790222
Europe,Western Europe,Luxembourg,2010,Rate,41.544428912
Europe,Western Europe,Liechtenstein,2010,Rate,16.668518724
Europe,Western Europe,Germany,2010,Rate,45.239833224
Europe,Western Europe,France,2010,Rate,36.519033059
Europe,Western Europe,Belgium,2010,Rate,64.842934378
Europe,Western Europe,Austria,2010,Rate,39.239257807
Europe,Western Europe,Switzerland,2010,Count,2492
Europe,Western Europe,Netherlands,2010,Count,9610
Europe,Western Europe,Luxembourg,2010,Count,211
Europe,Western Europe,Liechtenstein,2010,Count,6
Europe,Western Europe,Germany,2010,Count,36566
Europe,Western Europe,France,2010,Count,22963
Europe,Western Europe,Belgium,2010,Count,7093
Europe,Western Europe,Austria,2010,Count,3300
Europe,Western Europe,Switzerland,2011,Rate,35.614066949
Europe,Western Europe,Netherlands,2011,Rate,54.934255138
Europe,Western Europe,Luxembourg,2011,Rate,41.786055396
Europe,Western Europe,Liechtenstein,2011,Rate,13.774484146
Europe,Western Europe,Germany,2011,Rate,44.961618628
Europe,Western Europe,France,2011,Rate,37.757288852
Europe,Western Europe,Belgium,2011,Rate,66.025898277
Europe,Western Europe,Austria,2011,Rate,44.585077828
Europe,Western Europe,Switzerland,2011,Count,2816
Europe,Western Europe,Netherlands,2011,Count,9195
Europe,Western Europe,Luxembourg,2011,Count,217
Europe,Western Europe,Liechtenstein,2011,Count,5
Europe,Western Europe,Germany,2011,Count,36354
Europe,Western Europe,France,2011,Count,23871
Europe,Western Europe,Belgium,2011,Count,7272
Europe,Western Europe,Austria,2011,Count,3769
Europe,Western Europe,Switzerland,2012,Rate,32.230245582
Europe,Western Europe,Netherlands,2012,Rate,52.882797309
Europe,Western Europe,Luxembourg,2012,Rate,52.368349173
Europe,Western Europe,Liechtenstein,2012,Rate,32.773453503
Europe,Western Europe,Germany,2012,Rate,44.801558255
Europe,Western Europe,France,2012,Rate,42.135339661
Europe,Western Europe,Belgium,2012,Rate,63.985350034
Europe,Western Europe,Austria,2012,Rate,45.341045820
Europe,Western Europe,Switzerland,2012,Count,2581
Europe,Western Europe,Netherlands,2012,Count,8880
Europe,Western Europe,Luxembourg,2012,Count,278
Europe,Western Europe,Liechtenstein,2012,Count,12
Europe,Western Europe,Germany,2012,Count,36277
Europe,Western Europe,France,2012,Count,26783
Europe,Western Europe,Belgium,2012,Count,7093
Europe,Western Europe,Austria,2012,Count,3855
Europe,Western Europe,Switzerland,2013,Rate,33.247517905
Europe,Western Europe,Netherlands,2013,Rate,26.235624285
Europe,Western Europe,Luxembourg,2013,Rate,49.396004822
Europe,Western Europe,Liechtenstein,2013,Rate,16.242555495
Europe,Western Europe,Germany,2013,Rate,43.523590020
Europe,Western Europe,France,2013,Rate,43.475457292
Europe,Western Europe,Belgium,2013,Rate,64.174229716
Europe,Western Europe,Austria,2013,Rate,44.178536921
Europe,Western Europe,Switzerland,2013,Count,2696
Europe,Western Europe,Netherlands,2013,Count,4419
Europe,Western Europe,Luxembourg,2013,Count,268
Europe,Western Europe,Liechtenstein,2013,Count,6
Europe,Western Europe,Germany,2013,Count,35330
Europe,Western Europe,France,2013,Count,27778
Europe,Western Europe,Belgium,2013,Count,7158
Europe,Western Europe,Austria,2013,Count,3780
Europe,Western Europe,Switzerland,2014,Rate,33.475493489
Europe,Western Europe,Netherlands,2014,Rate,25.407695240
Europe,Western Europe,Monaco,2014,Rate,40.192926045
Europe,Western Europe,Luxembourg,2014,Rate,64.741610641
Europe,Western Europe,Liechtenstein,2014,Rate,21.494398023
Europe,Western Europe,Germany,2014,Rate,42.920615339
Europe,Western Europe,France,2014,Rate,48.227586728
Europe,Western Europe,Belgium,2014,Rate,61.463850220
Europe,Western Europe,Austria,2014,Rate,41.368719607
Europe,Western Europe,Switzerland,2014,Count,2747
Europe,Western Europe,Netherlands,2014,Count,4292
Europe,Western Europe,Monaco,2014,Count,15
Europe,Western Europe,Luxembourg,2014,Count,359
Europe,Western Europe,Liechtenstein,2014,Count,8
Europe,Western Europe,Germany,2014,Count,34959
Europe,Western Europe,France,2014,Count,30959
Europe,Western Europe,Belgium,2014,Count,6897
Europe,Western Europe,Austria,2014,Count,3564
Europe,Western Europe,Switzerland,2015,Rate,32.663293870
Europe,Western Europe,Netherlands,2015,Rate,24.559450104
Europe,Western Europe,Monaco,2015,Rate,15.905415794
Europe,Western Europe,Luxembourg,2015,Rate,57.874761134
Europe,Western Europe,Liechtenstein,2015,Rate,24.022420926
Europe,Western Europe,Germany,2015,Rate,41.895201230
Europe,Western Europe,France,2015,Rate,51.639026711
Europe,Western Europe,Belgium,2015,Rate,61.020931207
Europe,Western Europe,Austria,2015,Rate,40.086801349
Europe,Western Europe,Switzerland,2015,Count,2710
Europe,Western Europe,Netherlands,2015,Count,4160
Europe,Western Europe,Monaco,2015,Count,6
Europe,Western Europe,Luxembourg,2015,Count,328
Europe,Western Europe,Liechtenstein,2015,Count,9
Europe,Western Europe,Germany,2015,Count,34265
Europe,Western Europe,France,2015,Count,33283
Europe,Western Europe,Belgium,2015,Count,6888
Europe,Western Europe,Austria,2015,Count,3479
Europe,Western Europe,Switzerland,2016,Rate,32.721095620
Europe,Western Europe,Netherlands,2016,Rate,27.883645991
Europe,Western Europe,Monaco,2016,Rate,13.133701077
Europe,Western Europe,Luxembourg,2016,Rate,72.332917865
Europe,Western Europe,Liechtenstein,2016,Rate,23.901208339
Europe,Western Europe,Germany,2016,Rate,45.217538994
Europe,Western Europe,France,2016,Rate,57.957935343
Europe,Western Europe,Belgium,2016,Rate,68.325875145
Europe,Western Europe,Austria,2016,Rate,50.198312486
Europe,Western Europe,Switzerland,2016,Count,2742
Europe,Western Europe,Netherlands,2016,Count,4735
Europe,Western Europe,Monaco,2016,Count,5
Europe,Western Europe,Luxembourg,2016,Count,419
Europe,Western Europe,Liechtenstein,2016,Count,9
Europe,Western Europe,Germany,2016,Count,37166
Europe,Western Europe,France,2016,Count,37480
